Tournament ID,Tournament City,Surface,draw_size,Tournament Level,Tournament Date,year,Latitude,Longitude,Level Weight,Month Name,Month Number,Draw Weight,Draw Size
2026-0416,Rome,Clay,96,Masters,2026-05-06,2026,41.8933203,12.4829321,4,May,5,96,96 Draw
2026-0322,Geneva,Clay,28,Tour Event,2026-05-17,2026,46.2017559,6.1466014,3,May,5,28,28 Draw
2026-0414,Hamburg,Clay,32,Tour Event,2026-05-17,2026,53.5501721,10.0013165,3,May,5,32,32 Draw
2026-520,Paris,Clay,128,Grand Slam,2026-05-25,2026,48.8534951,2.3483915,6,May,5,128,128 Draw
2023-M-ITF-ARG-01A-2023,"Tucuman, Argentina",Clay,32,Futures,2023-02-20,2023,-27.0448424,-65.3657954,1,February,2,32,32 Draw
2023-M-ITF-ARG-02A-2023,"Tucuman, Argentina",Clay,32,Futures,2023-02-27,2023,-27.0448424,-65.3657954,1,February,2,32,32 Draw
2023-M-ITF-ARG-03A-2023,"Rio Cuarto, Argentina",Clay,32,Futures,2023-03-06,2023,-33.1237585,-64.3489782,1,March,3,32,32 Draw
2023-M-ITF-ARG-04A-2023,"Rosario-Santa Fe, Argentina",Clay,32,Futures,2023-06-26,2023,-32.9261741,-60.7390697,1,June,6,32,32 Draw
2023-M-ITF-ARG-05A-2023,"Olavarria, Argentina",Clay,32,Futures,2023-09-04,2023,-36.8938752,-60.3231676,1,September,9,32,32 Draw
2023-M-ITF-ARG-06A-2023,"Buenos Aires, Argentina",Clay,32,Futures,2023-08-28,2023,-34.6095579,-58.3887904,1,August,8,32,32 Draw
2023-M-ITF-ARG-07A-2023,"Lujan, Argentina",Clay,32,Futures,2023-09-25,2023,-34.5661734,-59.1152598,1,September,9,32,32 Draw
2023-M-ITF-ARG-08A-2023,"Mendoza, Argentina",Clay,32,Futures,2023-10-02,2023,-34.5970325,-68.7304797,1,October,10,32,32 Draw
2023-M-ITF-ARG-09A-2023,"Villa Maria, Argentina",Clay,32,Futures,2023-10-30,2023,-32.4106245,-63.2435809,1,October,10,32,32 Draw
2023-M-ITF-ARG-10A-2023,"Rosario, Argentina",Clay,32,Futures,2023-11-06,2023,-32.9593609,-60.6617024,1,November,11,32,32 Draw
2023-M-ITF-AUS-01A-2023,"Burnie, Australia",Hard,32,Futures,2023-02-06,2023,-41.0523688,145.9064073,1,February,2,32,32 Draw
2023-M-ITF-AUS-02A-2023,"Swan Hill, Australia",Grass,32,Futures,2023-02-20,2023,-35.3390784,143.5588436,1,February,2,32,32 Draw
2023-M-ITF-AUS-03A-2023,"Swan Hill, Australia",Grass,32,Futures,2023-02-27,2023,-35.3390784,143.5588436,1,February,2,32,32 Draw
2023-M-ITF-AUS-04A-2023,"Canberra, Australia",Clay,32,Futures,2023-03-13,2023,-35.2975906,149.1012676,1,March,3,32,32 Draw
2023-M-ITF-AUS-05A-2023,"Canberra, Australia",Clay,32,Futures,2023-03-20,2023,-35.2975906,149.1012676,1,March,3,32,32 Draw
2023-M-ITF-AUS-06A-2023,"Caloundra, Australia",Hard,32,Futures,2023-07-24,2023,-26.7981633,153.1354434,1,July,7,32,32 Draw
2023-M-ITF-AUS-07A-2023,"Caloundra, Australia",Hard,32,Futures,2023-07-31,2023,-26.7981633,153.1354434,1,July,7,32,32 Draw
2023-M-ITF-AUS-08A-2023,"Darwin, Australia",Hard,32,Futures,2023-09-11,2023,-12.46044,130.8410469,1,September,9,32,32 Draw
2023-M-ITF-AUS-09A-2023,"Darwin, Australia",Hard,32,Futures,2023-09-18,2023,-12.46044,130.8410469,1,September,9,32,32 Draw
2023-M-ITF-AUS-10A-2023,"Cairns, Australia",Hard,32,Futures,2023-10-02,2023,-16.9206657,145.7721854,1,October,10,32,32 Draw
2023-M-ITF-AUS-11A-2023,"Cairns, Australia",Hard,32,Futures,2023-10-09,2023,-16.9206657,145.7721854,1,October,10,32,32 Draw
2023-M-ITF-AUS-12A-2023,"Brisbane, Australia",Hard,32,Futures,2023-11-20,2023,-27.4689623,153.0235009,1,November,11,32,32 Draw
2023-M-ITF-AUS-13A-2023,"Gold Coast, Australia",Hard,32,Futures,2023-11-27,2023,-28.0023731,153.4145987,1,November,11,32,32 Draw
2023-M-ITF-AUT-01A-2023,"Telfs, Austria",Clay,32,Futures,2023-07-17,2023,47.3046511,11.071515,1,July,7,32,32 Draw
2023-M-ITF-AUT-01B-2023,"Bad Waltersdorf, Austria",Clay,32,Futures,2023-10-02,2023,47.168506,16.0088882,1,October,10,32,32 Draw
2023-M-ITF-AUT-02A-2023,"Warmbad Villach, Austria",Clay,32,Futures,2023-05-22,2023,46.5887498,13.8287113,1,May,5,32,32 Draw
2023-M-ITF-AUT-07A-2023,"Vienna, Austria",Clay,32,Futures,2023-08-28,2023,48.2083537,16.3725042,1,August,8,32,32 Draw
2023-M-ITF-BEL-01A-2023,"Duffel, Belgium",Clay,32,Futures,2023-06-12,2023,51.0957176,4.5061988,1,June,6,32,32 Draw
2023-M-ITF-BEL-02A-2023,"Arlon, Belgium",Clay,32,Futures,2023-06-26,2023,49.6834601,5.8167711,1,June,6,32,32 Draw
2023-M-ITF-BEL-03A-2023,"Koksijde, Belgium",Clay,32,Futures,2023-08-14,2023,51.1187723,2.6349277,1,August,8,32,32 Draw
2023-M-ITF-BIH-01A-2023,"Doboj, Bosnia and Herzegovina",Clay,32,Futures,2023-05-08,2023,44.7324559,18.0850157,1,May,5,32,32 Draw
2023-M-ITF-BIH-02A-2023,"Prijedor, Bosnia and Herzegovina",Clay,32,Futures,2023-05-15,2023,44.9801369,16.7123704,1,May,5,32,32 Draw
2023-M-ITF-BIH-03A-2023,"Brcko, Bosnia and Herzegovina",Clay,32,Futures,2023-05-22,2023,44.8771222,18.8095022,1,May,5,32,32 Draw
2023-M-ITF-BIH-04A-2023,"Kiseljak, Bosnia and Herzegovina",Clay,32,Futures,2023-05-29,2023,43.9431668,18.0774711,1,May,5,32,32 Draw
2023-M-ITF-BIH-05A-2023,"Sarajevo, Bosnia and Herzegovina",Clay,32,Futures,2023-06-05,2023,43.8570713,18.4126147,1,June,6,32,32 Draw
2023-M-ITF-BOL-01A-2023,"Cochabamba, Bolivia",Clay,32,Futures,2023-11-13,2023,-17.4012458,-66.1675681,1,November,11,32,32 Draw
2023-M-ITF-BOL-02A-2023,"Santa Cruz, Bolivia",Clay,32,Futures,2023-11-20,2023,-17.7834217,-63.1820853,1,November,11,32,32 Draw
2023-M-ITF-BOL-03A-2023,"Santa Cruz, Bolivia",Clay,32,Futures,2023-11-27,2023,-17.7834217,-63.1820853,1,November,11,32,32 Draw
2023-M-ITF-BRA-01A-2023,"Mogi das Cruzes, Brazil",Clay,32,Futures,2023-04-24,2023,-23.5234284,-46.1926671,1,April,4,32,32 Draw
2023-M-ITF-BRA-02A-2023,"Belem, Brazil",Hard,32,Futures,2023-08-14,2023,-1.45056,-48.4682453,1,August,8,32,32 Draw
2023-M-ITF-BRA-03A-2023,"Sao Paulo, Brazil",Clay,32,Futures,2023-08-21,2023,-23.5506507,-46.6333824,1,August,8,32,32 Draw
2023-M-ITF-BRA-04A-2023,"Lajeado, Brazil",Clay,32,Futures,2023-10-09,2023,-29.4671522,-51.9624046,1,October,10,32,32 Draw
2023-M-ITF-BUL-01A-2023,"Pazardzhik, Bulgaria",Clay,32,Futures,2023-05-15,2023,42.1486841,24.1531871,1,May,5,32,32 Draw
2023-M-ITF-BUL-01B-2023,"Pazardzhik, Bulgaria",Clay,32,Futures,2023-09-25,2023,42.1486841,24.1531871,1,September,9,32,32 Draw
2023-M-ITF-BUL-01C-2023,"Pazardzhik, Bulgaria",Clay,32,Futures,2023-10-02,2023,42.1486841,24.1531871,1,October,10,32,32 Draw
2023-M-ITF-BUL-02A-2023,"Pazardzhik, Bulgaria",Clay,32,Futures,2023-05-22,2023,42.1486841,24.1531871,1,May,5,32,32 Draw
2023-M-ITF-CAN-01A-2023,"Montreal, Canada",Hard,32,Futures,2023-03-06,2023,45.5031824,-73.5698065,1,March,3,32,32 Draw
2023-M-ITF-CAN-02A-2023,"Montreal, Canada",Hard,32,Futures,2023-03-13,2023,45.5031824,-73.5698065,1,March,3,32,32 Draw
2023-M-ITF-CAN-04A-2023,"Edmonton, Canada",Hard,32,Futures,2023-10-30,2023,53.5462055,-113.491241,1,October,10,32,32 Draw
2023-M-ITF-CAN-05A-2023,"Saint-Augustin, Canada",Hard,32,Futures,2023-10-23,2023,51.2252759,-58.6494821,1,October,10,32,32 Draw
2023-M-ITF-CGO-01A-2023,"Brazzaville, Republic of the Congo",Clay,32,Futures,2023-07-17,2023,-4.2694407,15.2712256,1,July,7,32,32 Draw
2023-M-ITF-CGO-02A-2023,"Brazzaville, Republic of the Congo",Clay,32,Futures,2023-07-24,2023,-4.2694407,15.2712256,1,July,7,32,32 Draw
2023-M-ITF-CHI-01A-2023,"Concepcion, Chile",Clay,32,Futures,2023-12-04,2023,-36.8270698,-73.0502064,1,December,12,32,32 Draw
2023-M-ITF-CHI-02A-2023,"Concepcion, Chile",Clay,32,Futures,2023-12-11,2023,-36.8270698,-73.0502064,1,December,12,32,32 Draw
2023-M-ITF-CHN-01A-2023,"Luzhou, China",Hard,32,Futures,2023-06-05,2023,28.5297899,105.5382725,1,June,6,32,32 Draw
2023-M-ITF-CHN-02A-2023,"Tianjin, China",Hard,32,Futures,2023-06-12,2023,39.3032619,117.4163641,1,June,6,32,32 Draw
2023-M-ITF-CHN-03A-2023,"Tianjin, China",Hard,32,Futures,2023-06-19,2023,39.3032619,117.4163641,1,June,6,32,32 Draw
2023-M-ITF-CHN-04A-2023,"Tianjin, China",Hard,32,Futures,2023-06-26,2023,39.3032619,117.4163641,1,June,6,32,32 Draw
2023-M-ITF-CHN-05A-2023,"Tianjin, China",Hard,32,Futures,2023-07-03,2023,39.3032619,117.4163641,1,July,7,32,32 Draw
2023-M-ITF-CHN-06A-2023,"Shanghai, China",Hard,32,Futures,2023-07-10,2023,31.2312707,121.4700152,1,July,7,32,32 Draw
2023-M-ITF-CHN-11A-2023,"Guiyang, China",Hard,32,Futures,2023-09-18,2023,26.5878031,106.7086936,1,September,9,32,32 Draw
2023-M-ITF-COL-01A-2023,"Anapoima, Colombia",Clay,32,Futures,2023-03-13,2023,4.5493011,-74.5359119,1,March,3,32,32 Draw
2023-M-ITF-COL-02A-2023,"Mosquera, Colombia",Clay,32,Futures,2023-03-20,2023,4.7002001,-74.2385058,1,March,3,32,32 Draw
2023-M-ITF-CRO-01A-2023,"Porec, Croatia",Clay,32,Futures,2023-03-06,2023,45.2271961,13.5957333,1,March,3,32,32 Draw
2023-M-ITF-CRO-02A-2023,"Rovinj, Croatia",Clay,32,Futures,2023-03-13,2023,45.0807411,13.6417282,1,March,3,32,32 Draw
2023-M-ITF-CRO-03A-2023,"Opatija, Croatia",Clay,32,Futures,2023-03-20,2023,45.3349238,14.3067834,1,March,3,32,32 Draw
2023-M-ITF-CRO-04A-2023,"Dubrovnik, Croatia",Clay,32,Futures,2023-04-03,2023,42.6491029,18.0939501,1,April,4,32,32 Draw
2023-M-ITF-CRO-05A-2023,"Osijek, Croatia",Clay,32,Futures,2023-05-01,2023,45.5548793,18.6953685,1,May,5,32,32 Draw
2023-M-ITF-CRO-06A-2023,"Split, Croatia",Clay,32,Futures,2023-04-17,2023,43.5116383,16.4399659,1,April,4,32,32 Draw
2023-M-ITF-CYP-01A-2023,"Alaminos-Larnaca, Cyprus",Clay,32,Futures,2023-04-24,2023,34.7747994,33.4614931,1,April,4,32,32 Draw
2023-M-ITF-CYP-02A-2023,"Alaminos-Larnaca, Cyprus",Clay,32,Futures,2023-05-01,2023,34.7747994,33.4614931,1,May,5,32,32 Draw
2023-M-ITF-CYP-03A-2023,"Alaminos-Larnaca, Cyprus",Clay,32,Futures,2023-05-08,2023,34.7747994,33.4614931,1,May,5,32,32 Draw
2023-M-ITF-CYP-04A-2023,"Limassol, Cyprus",Hard,32,Futures,2023-11-20,2023,34.6852901,33.0332657,1,November,11,32,32 Draw
2023-M-ITF-CYP-05A-2023,"Limassol, Cyprus",Hard,32,Futures,2023-11-27,2023,34.6852901,33.0332657,1,November,11,32,32 Draw
2023-M-ITF-CZE-01A-2023,"Prague, Czech Republic",Clay,32,Futures,2023-05-15,2023,50.0874654,14.4212535,1,May,5,32,32 Draw
2023-M-ITF-CZE-02A-2023,"Most, Czech Republic",Clay,32,Futures,2023-05-22,2023,50.5032737,13.636112,1,May,5,32,32 Draw
2023-M-ITF-CZE-03A-2023,"Jablonec nad Nisou, Czech Republic",Clay,32,Futures,2023-05-29,2023,50.7240899,15.1710958,1,May,5,32,32 Draw
2023-M-ITF-CZE-04A-2023,"Jablonec nad Nisou, Czech Republic",Clay,32,Futures,2023-08-28,2023,50.7240899,15.1710958,1,August,8,32,32 Draw
2023-M-ITF-CZE-06A-2023,"Pardubice, Czech Republic",Clay,32,Futures,2023-09-18,2023,50.0385812,15.7791356,1,September,9,32,32 Draw
2023-M-ITF-DEN-01A-2023,"Vejle, Denmark",Clay,32,Futures,2023-07-24,2023,55.707931,9.5329419,1,July,7,32,32 Draw
2023-M-ITF-DEN-02A-2023,"Aarhus, Denmark",Clay,32,Futures,2023-06-12,2023,56.1496278,10.2134046,1,June,6,32,32 Draw
2023-M-ITF-DOM-01A-2023,"Santo Domingo, Dominican Republic",Hard,32,Futures,2023-02-13,2023,18.4713858,-69.8918436,1,February,2,32,32 Draw
2023-M-ITF-DOM-02A-2023,"Santo Domingo, Dominican Republic",Hard,32,Futures,2023-02-20,2023,18.4713858,-69.8918436,1,February,2,32,32 Draw
2023-M-ITF-DOM-03A-2023,"Santo Domingo, Dominican Republic",Hard,32,Futures,2023-06-19,2023,18.4713858,-69.8918436,1,June,6,32,32 Draw
2023-M-ITF-DOM-04A-2023,"Santo Domingo, Dominican Republic",Hard,32,Futures,2023-06-26,2023,18.4713858,-69.8918436,1,June,6,32,32 Draw
2023-M-ITF-DOM-05A-2023,"Santo Domingo, Dominican Republic",Hard,32,Futures,2023-11-06,2023,18.4713858,-69.8918436,1,November,11,32,32 Draw
2023-M-ITF-DOM-06A-2023,"Santo Domingo, Dominican Republic",Hard,32,Futures,2023-11-13,2023,18.4713858,-69.8918436,1,November,11,32,32 Draw
2023-M-ITF-ECU-01A-2023,"Santo Domingo de los Tsachilas, Ecuador",Clay,32,Futures,2023-04-03,2023,-0.3158526,-79.2224149,1,April,4,32,32 Draw
2023-M-ITF-ECU-02A-2023,"Santo Domingo de los Tsachilas, Ecuador",Clay,32,Futures,2023-04-10,2023,-0.3158526,-79.2224149,1,April,4,32,32 Draw
2023-M-ITF-EGY-01A-2023,"Cairo, Egypt",Clay,32,Futures,2023-01-23,2023,30.0443879,31.2357257,1,January,1,32,32 Draw
2023-M-ITF-EGY-02A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-01-30,2023,27.8644422,34.295447,1,January,1,32,32 Draw
2023-M-ITF-EGY-03A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-02-06,2023,27.8644422,34.295447,1,February,2,32,32 Draw
2023-M-ITF-EGY-04A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-02-13,2023,27.8644422,34.295447,1,February,2,32,32 Draw
2023-M-ITF-EGY-05A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-02-20,2023,27.8644422,34.295447,1,February,2,32,32 Draw
2023-M-ITF-EGY-06A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-02-27,2023,27.8644422,34.295447,1,February,2,32,32 Draw
2023-M-ITF-EGY-07A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-03-06,2023,27.8644422,34.295447,1,March,3,32,32 Draw
2023-M-ITF-EGY-08A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-03-13,2023,27.8644422,34.295447,1,March,3,32,32 Draw
2023-M-ITF-EGY-09A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-03-20,2023,27.8644422,34.295447,1,March,3,32,32 Draw
2023-M-ITF-EGY-10A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-03-27,2023,27.8644422,34.295447,1,March,3,32,32 Draw
2023-M-ITF-EGY-11A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-04-03,2023,27.8644422,34.295447,1,April,4,32,32 Draw
2023-M-ITF-EGY-12A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-04-10,2023,27.8644422,34.295447,1,April,4,32,32 Draw
2023-M-ITF-EGY-13A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-04-17,2023,27.8644422,34.295447,1,April,4,32,32 Draw
2023-M-ITF-EGY-14A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-09-18,2023,27.8644422,34.295447,1,September,9,32,32 Draw
2023-M-ITF-EGY-15A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-09-25,2023,27.8644422,34.295447,1,September,9,32,32 Draw
2023-M-ITF-EGY-16A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-10-02,2023,27.8644422,34.295447,1,October,10,32,32 Draw
2023-M-ITF-EGY-17A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-10-09,2023,27.8644422,34.295447,1,October,10,32,32 Draw
2023-M-ITF-EGY-18A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-10-16,2023,27.8644422,34.295447,1,October,10,32,32 Draw
2023-M-ITF-EGY-19A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-10-23,2023,27.8644422,34.295447,1,October,10,32,32 Draw
2023-M-ITF-EGY-20A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-10-30,2023,27.8644422,34.295447,1,October,10,32,32 Draw
2023-M-ITF-EGY-21A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-11-06,2023,27.8644422,34.295447,1,November,11,32,32 Draw
2023-M-ITF-EGY-22A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-11-13,2023,27.8644422,34.295447,1,November,11,32,32 Draw
2023-M-ITF-EGY-23A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-11-20,2023,27.8644422,34.295447,1,November,11,32,32 Draw
2023-M-ITF-EGY-24A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-11-27,2023,27.8644422,34.295447,1,November,11,32,32 Draw
2023-M-ITF-EGY-25A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-12-04,2023,27.8644422,34.295447,1,December,12,32,32 Draw
2023-M-ITF-EGY-26A-2023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2023-12-11,2023,27.8644422,34.295447,1,December,12,32,32 Draw
2023-M-ITF-ESP-01A-2023,"Manacor, Spain",Hard,32,Futures,2023-01-09,2023,39.5696458,3.2106461,1,January,1,32,32 Draw
2023-M-ITF-ESP-02A-2023,"Manacor, Spain",Hard,32,Futures,2023-01-16,2023,39.5696458,3.2106461,1,January,1,32,32 Draw
2023-M-ITF-ESP-03A-2023,"Manacor, Spain",Hard,32,Futures,2023-01-23,2023,39.5696458,3.2106461,1,January,1,32,32 Draw
2023-M-ITF-ESP-04A-2023,"Palmanova, Spain",Clay,32,Futures,2023-03-13,2023,39.5237047,2.5383777,1,March,3,32,32 Draw
2023-M-ITF-ESP-05A-2023,"Palmanova, Spain",Clay,32,Futures,2023-03-20,2023,39.5237047,2.5383777,1,March,3,32,32 Draw
2023-M-ITF-ESP-06A-2023,"Reus, Spain",Clay,32,Futures,2023-04-03,2023,41.1555564,1.1076133,1,April,4,32,32 Draw
2023-M-ITF-ESP-07A-2023,"Torello, Spain",Hard,32,Futures,2023-02-27,2023,42.0478304,2.2643391,1,February,2,32,32 Draw
2023-M-ITF-ESP-08A-2023,"Sanxenxo, Spain",Hard,32,Futures,2023-04-24,2023,42.4220772,-8.8353365,1,April,4,32,32 Draw
2023-M-ITF-ESP-09A-2023,"La Nucia, Spain",Clay,32,Futures,2023-05-29,2023,38.6133727,-0.1257319,1,May,5,32,32 Draw
2023-M-ITF-ESP-10A-2023,"Telde, Spain",Clay,32,Futures,2023-04-10,2023,27.9984538,-15.4166761,1,April,4,32,32 Draw
2023-M-ITF-ESP-11A-2023,"Telde, Spain",Clay,32,Futures,2023-04-17,2023,27.9984538,-15.4166761,1,April,4,32,32 Draw
2023-M-ITF-ESP-12A-2023,"Sabadell, Spain",Clay,32,Futures,2023-05-01,2023,41.5460801,2.1083214,1,May,5,32,32 Draw
2023-M-ITF-ESP-13A-2023,"Mataro, Spain",Clay,32,Futures,2023-05-22,2023,41.5398348,2.4448926,1,May,5,32,32 Draw
2023-M-ITF-ESP-14A-2023,"Gurb, Spain",Clay,32,Futures,2023-05-15,2023,41.9409869,2.2433019,1,May,5,32,32 Draw
2023-M-ITF-ESP-15A-2023,"Valldoreix, Spain",Clay,32,Futures,2023-05-08,2023,41.4574698,2.0476516,1,May,5,32,32 Draw
2023-M-ITF-ESP-16A-2023,"Martos, Spain",Hard,32,Futures,2023-06-12,2023,37.7222633,-3.9703241,1,June,6,32,32 Draw
2023-M-ITF-ESP-17A-2023,"Bakio, Spain",Hard,32,Futures,2023-06-26,2023,43.4230397,-2.8142578,1,June,6,32,32 Draw
2023-M-ITF-ESP-18A-2023,"Gandia, Spain",Clay,32,Futures,2023-07-17,2023,38.9675925,-0.1803423,1,July,7,32,32 Draw
2023-M-ITF-ESP-19B-2023,"Roda de Bara, Spain",Hard,32,Futures,2023-07-10,2023,41.1857961,1.4569904,1,July,7,32,32 Draw
2023-M-ITF-ESP-20A-2023,"Denia, Spain",Clay,32,Futures,2023-07-24,2023,38.8408382,0.1061105,1,July,7,32,32 Draw
2023-M-ITF-ESP-21A-2023,"Madrid, Spain",Hard,32,Futures,2023-09-11,2023,40.416782,-3.703507,1,September,9,32,32 Draw
2023-M-ITF-ESP-22A-2023,"Mungia, Spain",Clay,32,Futures,2023-06-19,2023,43.3617398,-2.8350746,1,June,6,32,32 Draw
2023-M-ITF-ESP-23A-2023,"Santander, Spain",Clay,32,Futures,2023-08-21,2023,43.4618932,-3.8100255,1,August,8,32,32 Draw
2023-M-ITF-ESP-27A-2023,"Castellon, Spain",Clay,32,Futures,2023-10-16,2023,40.2518568,-0.0615052,1,October,10,32,32 Draw
2023-M-ITF-ESP-27B-2023,"Vigo, Spain",Clay,32,Futures,2023-10-09,2023,42.1986395,-8.727956,1,October,10,32,32 Draw
2023-M-ITF-ESP-28A-2023,"Xativa, Spain",Clay,32,Futures,2023-07-31,2023,38.988085,-0.5200428,1,July,7,32,32 Draw
2023-M-ITF-ESP-29A-2023,"Cordoba, Spain",Clay,32,Futures,2023-06-05,2023,37.8845813,-4.7760138,1,June,6,32,32 Draw
2023-M-ITF-ESP-30A-2023,"Sabadell, Spain",Clay,32,Futures,2023-09-25,2023,41.5460801,2.1083214,1,September,9,32,32 Draw
2023-M-ITF-ESP-32A-2023,"Madrid, Spain",Clay,32,Futures,2023-09-04,2023,40.416782,-3.703507,1,September,9,32,32 Draw
2023-M-ITF-ESP-33A-2023,"Oviedo, Spain",Clay,32,Futures,2023-08-28,2023,43.3533452,-5.8795096,1,August,8,32,32 Draw
2023-M-ITF-ESP-34A-2023,"Melilla, Spain",Clay,32,Futures,2023-09-18,2023,35.2918698,-2.9409026,1,September,9,32,32 Draw
2023-M-ITF-ESP-35A-2023,"Zaragoza, Spain",Clay,32,Futures,2023-10-02,2023,41.6915847,-0.9101268,1,October,10,32,32 Draw
2023-M-ITF-ESP-36A-2023,"Madrid, Spain",Clay,32,Futures,2023-12-04,2023,40.416782,-3.703507,1,December,12,32,32 Draw
2023-M-ITF-ESP-37A-2023,"Benicarlo, Spain",Clay,32,Futures,2023-11-06,2023,40.4180244,0.4229813,1,November,11,32,32 Draw
2023-M-ITF-ESP-39A-2023,"Valencia, Spain",Clay,32,Futures,2023-11-13,2023,39.4697065,-0.3763353,1,November,11,32,32 Draw
2023-M-ITF-ESP-40A-2023,"Alcala de Henares, Spain",Hard,32,Futures,2023-11-20,2023,40.481954,-3.363981,1,November,11,32,32 Draw
2023-M-ITF-ESP-41A-2023,"Ceuta, Spain",Hard,32,Futures,2023-12-11,2023,35.888361,-5.304138,1,December,12,32,32 Draw
2023-M-ITF-ESP-42A-2023,"Madrid, Spain",Hard,32,Futures,2023-11-27,2023,40.416782,-3.703507,1,November,11,32,32 Draw
2023-M-ITF-ETH-01A-2023,"Addis Ababa, Ethiopia",Clay,32,Futures,2023-05-15,2023,9.0358119,38.7524315,1,May,5,32,32 Draw
2023-M-ITF-ETH-02A-2023,"Addis Ababa, Ethiopia",Clay,32,Futures,2023-05-22,2023,9.0358119,38.7524315,1,May,5,32,32 Draw
2023-M-ITF-FIN-01A-2023,"Hyvinkaa, Finland",Clay,32,Futures,2023-07-31,2023,60.6311481,24.8603615,1,July,7,32,32 Draw
2023-M-ITF-FIN-02A-2023,"Vaasa, Finland",Hard,32,Futures,2023-06-05,2023,63.0957722,21.6159187,1,June,6,32,32 Draw
2023-M-ITF-FRA-01A-2023,"Bressuire, France",Hard,32,Futures,2023-01-16,2023,46.8425572,-0.4929017,1,January,1,32,32 Draw
2023-M-ITF-FRA-02A-2023,"Bagnoles de l'Orne, France",Clay,32,Futures,2023-01-23,2023,48.5539388,-0.4229186,1,January,1,32,32 Draw
2023-M-ITF-FRA-03A-2023,"Veigy-Foncenex, France",Carpet,32,Futures,2023-01-09,2023,46.2695471,6.2567358,1,January,1,32,32 Draw
2023-M-ITF-FRA-04A-2023,"Grenoble, France",Hard,32,Futures,2023-02-06,2023,45.1875602,5.7357819,1,February,2,32,32 Draw
2023-M-ITF-FRA-05A-2023,"Poitiers, France",Hard,32,Futures,2023-03-13,2023,46.5802596,0.340196,1,March,3,32,32 Draw
2023-M-ITF-FRA-06A-2023,"Toulouse-Balma, France",Hard,32,Futures,2023-03-20,2023,43.6085352,1.4922596,1,March,3,32,32 Draw
2023-M-ITF-FRA-07A-2023,"Saint Dizier, France",Hard,32,Futures,2023-03-27,2023,48.6371125,4.9473513,1,March,3,32,32 Draw
2023-M-ITF-FRA-08A-2023,"Creteil, France",Hard,32,Futures,2023-03-06,2023,48.7771486,2.4530731,1,March,3,32,32 Draw
2023-M-ITF-FRA-09A-2023,"Lons-le-Saunier, France",Hard,32,Futures,2023-04-03,2023,46.6727037,5.5589973,1,April,4,32,32 Draw
2023-M-ITF-FRA-10A-2023,"Grasse, France",Clay,32,Futures,2023-06-12,2023,43.6589011,6.9239103,1,June,6,32,32 Draw
2023-M-ITF-FRA-11A-2023,"Angers, France",Clay,32,Futures,2023-04-17,2023,47.4739884,-0.5515588,1,April,4,32,32 Draw
2023-M-ITF-FRA-12A-2023,"Montauban, France",Clay,32,Futures,2023-06-19,2023,44.0175835,1.3549991,1,June,6,32,32 Draw
2023-M-ITF-FRA-13A-2023,"Carnac, France",Clay,32,Futures,2023-05-29,2023,47.5836629,-3.0794428,1,May,5,32,32 Draw
2023-M-ITF-FRA-14A-2023,"Uriage, France",Clay,32,Futures,2023-07-10,2023,45.1507233,5.8383075,1,July,7,32,32 Draw
2023-M-ITF-FRA-15A-2023,"Bagneres-de-Bigorre, France",Hard,32,Futures,2023-09-04,2023,43.0658212,0.1530914,1,September,9,32,32 Draw
2023-M-ITF-FRA-16A-2023,"Bourg-en-Bresse, France",Clay,32,Futures,2023-06-26,2023,46.2051192,5.2250324,1,June,6,32,32 Draw
2023-M-ITF-FRA-17A-2023,"Plaisir, France",Hard,32,Futures,2023-09-11,2023,48.817399,1.9476363,1,September,9,32,32 Draw
